PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Significance_Tier,QC_Omar_DIA_20260211_Pool_01_R01_S1-B10_1_9120.PG.Quantity,QC_Omar_DIA_20260211_Pool_02_R10_S1-B11_1_9129.PG.Quantity,QC_Omar_DIA_20260211_Pool_03_R19_S1-B12_1_9138.PG.Quantity,alpha_Omar_DIA_20260211_A01_R16_S1-B2_1_9135.PG.Quantity,alpha_Omar_DIA_20260211_A02_R03_S1-A2_1_9122.PG.Quantity,alpha_Omar_DIA_20260211_A03_R06_S1-A5_1_9125.PG.Quantity,alpha_Omar_DIA_20260211_A04_R18_S1-B4_1_9137.PG.Quantity,alpha_Omar_DIA_20260211_A05_R17_S1-B3_1_9136.PG.Quantity,alpha_Omar_DIA_20260211_A06_R05_S1-A4_1_9124.PG.Quantity,alpha_Omar_DIA_20260211_A07_R13_S1-A11_1_9132.PG.Quantity,alpha_Omar_DIA_20260211_A08_R12_S1-A10_1_9131.PG.Quantity,beta_Omar_DIA_20260211_B01_R14_S1-A12_1_9133.PG.Quantity,beta_Omar_DIA_20260211_B02_R08_S1-A7_1_9127.PG.Quantity,beta_Omar_DIA_20260211_B03_R04_S1-A3_1_9123.PG.Quantity,beta_Omar_DIA_20260211_B05_R09_S1-A8_1_9128.PG.Quantity,beta_Omar_DIA_20260211_B06_R15_S1-B1_1_9134.PG.Quantity,beta_Omar_DIA_20260211_B07_R11_S1-A9_1_9130.PG.Quantity,beta_Omar_DIA_20260211_B08_R07_S1-A6_1_9126.PG.Quantity,beta_Omar_DIA_20260211_B09_R02_S1-A1_1_9121.PG.Quantity
PSA2_HUMAN,0.26551447991141464,0.1640764814184818,0.6950910070442944,Not Significant,3.2034494429273837,2.308729256472555,2.5648520588516215,2.7585204920106876,2.7214752942842875,2.4140667550458255,2.5574170261867564,2.7588160918771374,2.6925099223341658,3.4401974698565096,2.565656318589416,2.8063261973984384,1.8994307298687458,3.0237046487708663,1.9314177879223293,2.331235326900476,2.4306252911360673,2.7421883138266057,2.6196152350699413
PSA4_HUMAN,0.12298093793349141,0.8115396939723708,0.9887017680373194,Not Significant,0.13750352374993502,1.1009685745039475,2.3522041612575357,3.021349936119277,2.7950835578003033,0.13750352374993502,3.628451070569126,2.342733466591093,2.615780106570946,2.443371582105058,2.8249363929395828,0.13750352374993502,2.6045620071362356,2.755381670953431,2.1339203731503305,3.661201974938828,2.3964786746753193,2.545223907559773,2.591090000813538
PSA5_HUMAN,-0.4207413036544887,0.4552138247758511,0.8939493210530289,Not Significant,3.322290042409532,4.015676606191367,3.708962054180009,0.13750352374993502,4.382159964609017,4.262391242610232,4.7526717307988084,4.255364045598777,4.056845713069495,4.209136942055821,3.8742383274035364,3.6715054339129267,3.718937479220116,4.4087076218737735,4.371025643326496,4.096364195400436,4.334579232794864,4.134111488069896,4.561010824533023
PSA6_HUMAN,0.7288929204391688,0.09697009524017224,0.6188973725622758,Not Significant,0.13750352374993502,3.2761461317020393,2.757049733260302,2.857086071831299,1.7751778494050572,2.5020262863139453,2.4098002390090025,2.605577892270963,2.536303232200041,1.5888230910352015,2.1049750843609423,1.338925603671214,0.13750352374993502,2.284586694193642,0.13750352374993502,1.4483906920462943,1.7338238494243814,2.807567590517625,2.6603249055600773
PSA7_HUMAN,-0.2459476004865908,0.3173613894970516,0.8221583135427932,Not Significant,5.150429693223144,2.0114911822795816,3.1096370813040144,2.907506531566329,2.7325196940173275,2.6786986308021192,3.8782264995507765,2.3211381407668097,1.9920840124985508,3.2198516228909106,2.6591192690863585,3.4707047935459294,2.7401265920070452,3.4498587511700944,2.9125106999401327,2.6824868490124896,2.841328850860513,2.8249184463165595,3.4347902222191444
PSA_HUMAN,1.3738229554196995,0.0248446734764252,0.3805619396035954,Tier 2: Exploratory (Raw P + FC),0.13750352374993502,2.2620547600663223,0.13750352374993502,2.8874199141865144,2.923316658857407,0.13750352374993502,3.177968504164906,3.463937190592232,2.7764606534264797,1.3158169600534217,2.4163573109758603,0.13750352374993502,0.13750352374993502,2.790706211014627,1.6002399880383318,0.13750352374993502,0.9403476098510718,0.13750352374993502,2.22688916874539
PSB2_HUMAN,0.31418138506156135,0.589603386726161,0.9548054844744547,Not Significant,0.13750352374993502,2.1930055515788505,2.262960090142759,0.13750352374993502,2.575713518175216,3.141836422132889,3.2805515462587724,3.114242539029077,3.0682501383470875,2.5947473558654206,3.2220580218680688,1.1347787326663925,2.3915333521472126,3.874410764415603,0.13750352374993502,2.3455306836464462,2.2830891856138655,3.5449279871061465,2.909677755588372
PSB3_HUMAN,0.39898352924252256,0.37895709920734627,0.8491883103608442,Not Significant,0.13750352374993502,1.8984247460515598,1.5123164880069506,2.87709559382786,1.3703096520995801,0.13750352374993502,2.4325696881830945,1.922553026436112,1.7198747893217063,2.85156233682215,1.5913252052526,0.13750352374993502,0.13750352374993502,2.160654568713753,2.1803639104079187,1.7926251327919756,1.4789554592483678,1.6636858908984717,2.159633572192501
PSIP1_HUMAN,-0.17132680709977954,0.28286282878867336,0.8110876011904427,Not Significant,3.431028466835549,3.8669457465606936,4.1475599393338385,3.980889849761678,3.9131255634161013,3.3656903964045615,3.419711728981757,3.712749896223496,3.4446329154758937,3.6410964912203676,3.9179622711945283,4.058153533548264,3.9517135030134134,4.359383613413708,3.830050512924178,3.433401642085471,4.005843457102814,3.8837042892639175,3.2442230181248535
PSMD1_HUMAN,-0.5633695195611579,0.37782447399582414,0.8491883103608442,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.8229516347545838,2.023957343325412,0.13750352374993502,2.4961832016659478,0.13750352374993502,0.13750352374993502,2.2745606490847,0.13750352374993502,2.676343008319818,3.282785577572997,1.9802842489063026,1.9110818998512575
PSMD2_HUMAN,0.22558055208604022,0.6702523119045333,0.9674491416194964,Not Significant,0.13750352374993502,0.13750352374993502,1.9519827516627684,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.4235791788586387,2.8109014349389505,1.9598280685115061,1.7803462703532602,0.13750352374993502,1.8296141427991532,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.705702996832038,1.7462172820747308,1.888476114268112
PSME1_HUMAN,0.4329179766249469,0.1386578378675944,0.6578623915756627,Not Significant,0.13750352374993502,2.755714349900025,2.858817158158343,3.774353150410908,2.769821053710345,3.0458123752031225,3.0119887136961436,2.786696970126177,3.3115986087511664,2.2955523311224013,2.447197478924547,1.731749918775536,2.355788869823258,2.9850122964860013,1.7356372979419261,2.798172163626174,2.9514061536952036,2.0595455168184653,3.362364651778672
PSME2_HUMAN,0.25844555312937856,0.5154899672554412,0.9270275377991497,Not Significant,1.760172908533083,2.1377900173345084,2.4566350783980138,2.1968019821205838,1.6521573876181719,1.2520805172743246,3.2576921614492513,2.3653792187485423,2.4051606764041957,1.968649705351835,2.4954952379609896,0.13750352374993502,1.581617459764331,2.048787336396488,3.2227284454843605,1.9359249441085908,2.781426063075861,2.086638472042355,1.7312262172709432
PSPC1_HUMAN,0.006371100165603716,0.9913207037774607,0.994473204732986,Not Significant,0.13750352374993502,0.13750352374993502,1.1578651593223044,2.1976307786741742,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,3.1709340779799224,2.3631290285400253,1.7027775278701567,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.1407569453112862,1.7840408594686057,2.1906532749691783
PTBP1_HUMAN,0.14455819128950953,0.40688283245923235,0.8770884898376168,Not Significant,4.714153348109584,5.570553891377645,5.296293229817137,5.561669758513867,5.495034580364437,5.23615999094561,4.960102393155445,5.881886369432748,5.2492337797599715,5.612426988279547,6.077346981205352,5.445123110436581,4.873635426405271,5.952071442008941,5.380656146609349,5.422498690793389,5.165089016779495,5.483817627456696,5.194503850851182
PTCD3_HUMAN,-0.028215368603682123,0.8112059048394149,0.9887017680373194,Not Significant,3.6796855344008677,4.022393147451472,3.803093124796297,4.270789000922557,3.9874659707616846,3.883449520603372,3.7213859333618435,4.414968719636532,4.001733433382883,4.128173050510488,4.247068534399385,4.047063903550769,3.9337113959725323,4.402411550164474,4.4691787407080765,4.1940113106575545,3.7795301383642186,4.105269593051964,3.9495804799386187
PTMA_HUMAN,0.16593472899186335,0.8346486087225412,0.9890381512365587,Not Significant,3.4892981169049575,2.421755587461292,3.3522963114608038,5.299130265833005,2.865623867966913,2.4528853375879582,3.391175337164024,2.825998454515261,2.6045740135012045,0.13750352374993502,0.13750352374993502,2.6959129195453455,3.146654703082798,3.618614147525345,0.13750352374993502,3.357430288850475,3.235315115361531,2.057982270267965,0.13750352374993502
PTMS_HUMAN,-0.48646492637709393,0.5726334856164113,0.9473972667472937,Not Significant,3.702013205428121,3.297664687493521,3.440175562062207,5.0111155362393935,3.190672960751005,0.13750352374993502,3.9989261532405815,3.630430177548431,3.0707427411394175,0.13750352374993502,0.13750352374993502,3.201787859675272,3.3268918242776175,4.356383533319154,1.9289172774746093,3.2223915011584627,3.8871657786127614,0.13750352374993502,3.145076252917573
PTSS1_HUMAN,-0.5504241887674581,0.5108937807054091,0.9251511856445656,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,3.6870641183739976,0.13750352374993502,0.13750352374993502,3.6273903567409884,3.4181490443347182,0.13750352374993502,2.7325061908611707,3.294675151345964,0.13750352374993502,3.4469267026646833,0.13750352374993502,3.1646864215255013,1.967280556482079,2.161009749650434,4.108931686281748
PUF60_HUMAN,-0.35767816096366545,0.16780131203396173,0.6976310895238762,Not Significant,3.8482291601791134,3.9218955519328382,3.838394565319494,3.3161167951670167,3.5495482022607328,3.8315536320395642,3.3786449123371525,3.610656388197012,3.6418509756409185,3.82259328780292,3.5776675935780533,5.051330436921881,4.51206191909157,4.317660423063401,3.4545810262436563,4.004627084616057,3.1455879583049704,3.6287031713461504,3.4755050551450046
PUR6_HUMAN,-0.1458114959246588,0.7112459821166721,0.977007225795428,Not Significant,2.910578359013706,0.13750352374993502,2.1507515163676536,3.3073105686308435,2.8689906770943896,0.13750352374993502,2.9100032996250964,2.8262716776887675,2.5158712854753063,2.603585231114681,2.0829803044094777,1.6669883896253737,2.8935171183077024,2.8154806745861016,2.8507468581536313,2.5196277288437496,2.9230168957801417,2.07434191342577,2.675288956463297
PURA_HUMAN,0.01875788378720422,0.8417510191859725,0.9890381512365587,Not Significant,4.356192410139584,5.019606839520496,4.993838451639168,4.779850662157114,4.649743859820887,4.948256172919359,4.746071872088026,5.311208147391799,5.131853138912962,4.865880916946143,4.775798328703807,4.923185919217286,4.8492248524766515,4.9756623288461,4.64198315114394,5.0937139220072245,4.879616609171755,4.930881645085239,4.764331600694256
PURB_HUMAN,-0.004980161542223804,0.9476861651560706,0.9895248192582636,Not Significant,5.52057387606054,6.7090732806672815,6.452656530628025,6.426492588422344,6.375359636253366,6.53109541557324,6.432883220238907,6.885113373636929,6.4968786465836725,6.616523034905935,6.50887244219882,6.429266893759501,6.415644139381725,6.558887705108995,6.653400667618566,6.641954318878333,6.417164389796519,6.76971779893511,6.427023736672249
PWP1_HUMAN,0.05919900297533687,0.7820907402084932,0.9887017680373194,Not Significant,3.546787900536348,3.423022317311387,3.742210636011754,3.891759862605039,3.3145470063555926,2.6755448590320428,2.7571578193726487,4.1393175470684715,3.0071760654510227,3.23746212026448,3.928854914802567,3.546065114348263,3.186430051144842,3.5297980794265893,3.203020049199079,3.219753268850498,3.2278127794054403,3.472301702496118,3.093047126278338
PYGM_HUMAN,-0.2719475106363527,0.7398100251271118,0.977007225795428,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.91075919109571,2.7200097780566472,3.1813348601106974,0.13750352374993502,2.7751703349646832,0.13750352374993502,4.705766227124113,2.0824617493444704,0.13750352374993502,3.679577665221212,3.290004584605041,0.13750352374993502,2.6638706474371188,3.3270619523703258,3.563147401214439
PYR1_HUMAN,0.0404582516924612,0.8289330669859907,0.9890381512365587,Not Significant,3.869690731490219,2.877537298681159,2.824911042524811,3.3041453984557094,3.3718723448609187,3.3984021322879765,2.5860085720690176,3.3337759185938642,2.5198883455641754,3.0707758552878333,3.1898848833261257,3.059604723982409,2.3368299192867967,3.0439231220539225,3.429064408035915,2.979834846013372,2.7668856577737047,3.331547576501604,3.503397183258209
PYRG1_HUMAN,-0.004920140005401752,0.9931903535364379,0.9954840956924113,Not Significant,0.13750352374993502,0.13750352374993502,2.6308189383816742,2.9653865648897355,0.13750352374993502,1.670835503723952,3.146603530488693,2.7998511306914255,1.4095827048414977,1.970835096307016,1.9805500026638037,2.3514614844233224,0.13750352374993502,2.5420942545047107,2.9219360787447872,0.13750352374993502,3.6435567712734294,1.9386630778311669,2.4477904631219873
PZP_HUMAN,-0.48331663242632716,0.033786849844737565,0.41500451413064443,Tier 3: Statistical Trend (Raw P),3.2657004321088583,3.852311403870947,3.823251799083217,3.162860061294066,3.931031768348402,3.019759362541737,2.984524517465724,3.5676289009493427,3.2368037471113666,4.18234968562785,3.6042456271027774,3.4840935668730024,3.337999067907532,3.9434655019275513,4.011458998400835,4.1571813100479975,3.8728603716934535,4.284984507957136,4.463693405044374
QCR2_HUMAN,-0.6836016159689847,0.1012793135511749,0.6190876349466183,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.167500600980099,1.348928057788714,0.13750352374993502,0.13750352374993502,2.0974409115427965,0.13750352374993502,1.1676556653782366,0.13750352374993502,1.8604462337958068,0.13750352374993502,1.740949937801147,2.1705384262726666,1.6878962703063678,1.8099268216934694,1.4706990092641206,1.9223920355579494
QPCT_HUMAN,-0.18875676285263454,0.7480404131406335,0.977007225795428,Not Significant,1.9892638150337942,2.282639956358139,3.60381721770601,3.2294049980680963,0.13750352374993502,2.298334871082728,3.1129289243569493,3.1685213168572703,3.4131122678440744,3.792367689259102,3.0838770341175104,3.6229235028674602,0.13750352374993502,3.39863749063275,3.189343207620595,3.1310347367607427,3.2763067102151,3.6341684981650464,3.356187058145112
RAB10_HUMAN,-0.022948311099249885,0.9278779383082701,0.9895248192582636,Not Significant,0.13750352374993502,2.898829379094033,3.6125498656142745,3.1844722746205982,3.2474957099728194,3.2651534035874192,3.668678030554863,2.1064903572341236,3.1235177864287667,2.283241601602775,3.263832941542221,2.749860018457002,2.345051808143317,2.842646825579756,2.873446879420242,3.0233257280110424,3.5955823040083383,3.753201824651037,3.143353206066852
RAB14_HUMAN,-0.06900814788076515,0.6823970241188574,0.9736442843858869,Not Significant,1.8179777114626243,3.403742980828762,2.6352746359223955,3.2136097499083993,2.483183020126527,2.5250928572349265,3.0076263784365533,3.549188050439825,3.121840688921699,2.763800815291225,3.1801006872834003,3.2072446456339607,2.7004513016755087,3.387148571511937,3.370666744749439,2.8397865959125665,2.6926562765337243,3.2472397647604523,2.951313529911087
RAB18_HUMAN,0.006074125131738217,0.9520776865022833,0.9895248192582636,Not Significant,2.4880766239805125,2.6123071826236868,3.013985682896327,2.9913897785875636,2.4528964526105206,2.8185744637573413,2.878748583323076,2.6721843333656277,2.839829407030443,2.9539740834919996,3.0424552767606716,2.6514961696189636,2.8447446817441056,3.1223998724873687,2.9846261586112965,2.8619086953948734,2.755460307163582,2.923568248607569,2.457255244245583
RAB1B_HUMAN,0.004158676107801185,0.9778878477026218,0.9903074965743112,Not Significant,5.661957073535612,5.916006422368941,6.10940944930899,6.049073964946165,6.156051155251839,5.787563277278178,5.706347003709975,6.4531188376969855,5.8192100260247575,5.934238589047482,6.274756036025529,6.52801943336899,5.499655927437393,6.314653337693101,5.799484966251832,5.896174130091284,5.838045472368163,6.096620480200339,6.174435733707394
RAB2A_HUMAN,0.1941711064289362,0.3915375075648669,0.8622304041976211,Not Significant,0.13750352374993502,3.2384529988232584,3.0364231845476097,3.128586964325565,3.074137780120622,2.4720017258305615,3.415143044999836,2.64203566031764,2.531886108279331,3.287185661251534,3.6964476613042767,3.283549614595669,2.4566110715606,2.941346975337556,2.963360293575175,3.578308376126027,2.62495493301784,2.5007062901511676,2.3452182006338407
RAB38_HUMAN,-0.33988289983488373,0.27316677510304244,0.8110876011904427,Not Significant,2.276685977947807,3.1507431943052815,4.105995996905533,2.440562014272738,3.058786848782417,1.92898946746635,3.3202616545002774,3.48576055186996,3.0655569548723394,3.735352587108205,4.041049228834267,3.410850488110927,2.5207773645133322,3.8027670467066907,3.069903019297155,3.8251861297330674,3.9962158455704717,3.4495915328377684,3.720091079616212
RAB3B_HUMAN,-0.2661634710313785,0.07409001573725353,0.5708000028988408,Not Significant,3.47784115804043,3.163228605742996,2.751711152447126,3.5867572717457237,3.3546149784158326,3.472055955227719,2.986506844095571,3.4731197784974293,3.5608539809128894,3.3622001605186993,3.8592853375188594,3.564998849658525,3.833343330659263,3.808531872229743,4.020538506768684,3.060014374141748,3.9076133907818678,3.7201938756573982,3.869467875286521
RAB5B_HUMAN,0.6919384903112097,0.08885002581104821,0.612077955587221,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.423532662302983,0.13750352374993502,1.7694805385210735,2.40451434543263,0.13750352374993502,1.7069194395545797,0.13750352374993502,0.13750352374993502,1.3564284920717837,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502
RAB7A_HUMAN,0.19762660661559206,0.20415588945475036,0.7424887376259357,Not Significant,0.13750352374993502,3.1192496129350884,3.6710304440475228,3.512875817782722,4.013748206685312,3.4156362502270863,3.4500158643372365,3.6074589086174496,3.2181988120722593,3.4118789570401225,3.276606319101775,3.4963889908840318,3.197665062640864,3.585062502430558,2.7245422193580144,2.976687304075524,3.1655812269713013,3.433609013963098,3.7458699626158345
